Number,Title_URL,Title,Author,minirating
3403,https://www.goodreads.com/book/show/366211.Sisterchicks_Say_Ooh_La_La_,"Sisterchicks Say Ooh La La! (Sisterchicks, #5)",Robin Jones Gunn," 4.12 avg rating — 1,035 ratings"
3403,https://www.goodreads.com/book/show/1592842.Priority,Priority,Iselin C. Hermann, 3.65 avg rating — 217 ratings
3403,https://www.goodreads.com/book/show/2147714.Fables_Vol_10,"Fables, Vol. 10: The Good Prince",Bill Willingham," 4.37 avg rating — 15,628 ratings"
3403,https://www.goodreads.com/book/show/298887.It_s_Hard_to_Make_a_Difference_When_You_Can_t_Find_Your_Keys,It's Hard to Make a Difference When You Can't Find Your Keys: The Seven-Step Path to Becoming Truly Organized,Marilyn Paul, 3.87 avg rating — 263 ratings
3403,https://www.goodreads.com/book/show/4261.Songbook,Songbook,Nick Hornby," 3.56 avg rating — 13,038 ratings"
3403,https://www.goodreads.com/book/show/1863878.Coffee_with_Shakespeare,Coffee with Shakespeare,Stanley Wells, 3.44 avg rating — 55 ratings
3403,https://www.goodreads.com/book/show/5294347-all-other-nights,All Other Nights,Dara Horn," 3.73 avg rating — 2,785 ratings"
3403,https://www.goodreads.com/book/show/3320520-the-3-mistakes-of-my-life,The 3 Mistakes of My Life,Chetan Bhagat," 3.02 avg rating — 68,694 ratings"
3403,https://www.goodreads.com/book/show/5989460-collision-course,"Collision Course (Florida Books, #2)",K.A. Mitchell," 3.98 avg rating — 3,688 ratings"
3403,https://www.goodreads.com/book/show/2265789.Heaven_And_Hell,Heaven And Hell: My Life In The Eagles (1974 2001),Don Felder," 4.05 avg rating — 2,525 ratings"
3403,https://www.goodreads.com/book/show/95788.Tideland,Tideland,Mitch Cullin, 3.70 avg rating — 862 ratings
3403,https://www.goodreads.com/book/show/81763.The_Prince_of_the_Marshes,The Prince of the Marshes: And Other Occupational Hazards of a Year in Iraq,Rory Stewart," 4.03 avg rating — 1,894 ratings"
3403,https://www.goodreads.com/book/show/4748221-the-pilo-family-circus,The Pilo Family Circus,Will Elliott," 3.82 avg rating — 3,266 ratings"
3403,https://www.goodreads.com/book/show/6613271-unelmakuolema,Unelmakuolema,Leena Krohn, 3.68 avg rating — 182 ratings
3403,https://www.goodreads.com/book/show/453392.Lunch_Money,Lunch Money,Andrew Clements," 3.91 avg rating — 7,826 ratings"
3403,https://www.goodreads.com/book/show/1385222.The_Stolen,The Stolen,Alex Shearer,"really liked it
 4.00 avg rating — 336 ratings"
3403,https://www.goodreads.com/book/show/132331.Our_Lady_of_the_Lost_and_Found,"Our Lady of the Lost and Found: A Novel of Mary, Faith, and Friendship",Diane Schoemperlen," 3.62 avg rating — 1,532 ratings"
3403,https://www.goodreads.com/book/show/1930926.Around_San_Tan_Mountain,Around San Tan Mountain,David Salge, 4.29 avg rating — 7 ratings
3403,https://www.goodreads.com/book/show/3398701-beyond-my-control,"Beyond My Control: One Man's Struggle with Epilepsy, Seizure Surgery & Beyond",Stuart Ross McCallum, 4.33 avg rating — 94 ratings
3403,https://www.goodreads.com/book/show/211972.The_Utility_of_Force,The Utility of Force: The Art of War in the Modern World,Rupert  Smith, 3.92 avg rating — 761 ratings
3403,https://www.goodreads.com/book/show/7630861-global-freemasonry,Global FreeMasonry,Harun Yahya, 3.68 avg rating — 171 ratings
3403,https://www.goodreads.com/book/show/347639.What_Happened_to_Lani_Garver,What Happened to Lani Garver,Carol Plum-Ucci," 4.03 avg rating — 3,464 ratings"
3403,https://www.goodreads.com/book/show/1057552.Where_the_Woodbine_Twines,Where the Woodbine Twines,Sherry Austin, 3.33 avg rating — 18 ratings
3403,https://www.goodreads.com/book/show/399539.The_Other_God,The Other God: Dualist Religions from Antiquity to the Cathar Heresy,Yuri Stoyanov, 4.07 avg rating — 106 ratings
3403,https://www.goodreads.com/book/show/6314529-the-greatest-man-who-ever-lived,The Greatest Man Who Ever Lived: Secrets for Unparalleled Success and Unshakable Happiness from the Life of Jesus,Steven K. Scott, 4.15 avg rating — 93 ratings
3403,https://www.goodreads.com/book/show/593152.Last_Light,"Last Light (Restoration, #1)",Terri Blackstock," 4.20 avg rating — 9,591 ratings"
3403,https://www.goodreads.com/book/show/13808.Honored_Enemy,"Honored Enemy (Legends of the Riftwar, #1)",Raymond E. Feist," 3.96 avg rating — 7,195 ratings"
3403,https://www.goodreads.com/book/show/2854042-y,Y,Steve Jones, 3.71 avg rating — 377 ratings
3403,https://www.goodreads.com/book/show/521524.Silent_Victims,Silent Victims: The Plight of Arab & Muslim Americans in Post 9/11 America,Aladdin Elaasar, 4.14 avg rating — 14 ratings
3403,https://www.goodreads.com/book/show/2646378-mempunyai-suami-to-have-a-husband,Mempunyai Suami [To Have a Husband],Carole Mortimer, 3.22 avg rating — 139 ratings
3403,https://www.goodreads.com/book/show/24097.True_Notebooks,True Notebooks: A Writer's Year at Juvenile Hall,Mark Salzman," 4.10 avg rating — 2,415 ratings"
3403,https://www.goodreads.com/book/show/6490566-there-once-lived-a-woman-who-tried-to-kill-her-neighbor-s-baby,There Once Lived a Woman Who Tried to Kill Her Neighbor's Baby: Scary Fairy Tales,Ludmilla Petrushevskaya," 3.63 avg rating — 3,460 ratings"
3403,https://www.goodreads.com/book/show/1016753.Codex_632,Codex 632 (Tomás Noronha #1),José Rodrigues dos Santos," 3.55 avg rating — 5,224 ratings"
3403,https://www.goodreads.com/book/show/3115070-hostage-to-pleasure,"Hostage to Pleasure (Psy-Changeling, #5)",Nalini Singh," 4.19 avg rating — 28,372 ratings"
3403,https://www.goodreads.com/book/show/7190762-the-art-of-mending,The Art of Mending,Elizabeth Berg," 3.64 avg rating — 11,195 ratings"
3403,https://www.goodreads.com/book/show/6783729-verbrechen,Verbrechen,Ferdinand von Schirach," 4.16 avg rating — 6,317 ratings"
3403,https://www.goodreads.com/book/show/129350.After_Life,After Life,John Edward, 4.16 avg rating — 990 ratings
3403,https://www.goodreads.com/book/show/129806.The_Other_Side_of_Heaven,The Other Side of Heaven,John H. Groberg," 4.24 avg rating — 4,779 ratings"
3403,https://www.goodreads.com/book/show/6111870-dirty-game,Dirty Game (Annie Carter #1),Jessie Keane," 4.38 avg rating — 1,630 ratings"
3403,https://www.goodreads.com/book/show/299081.The_Plucker,The Plucker,Brom," 4.30 avg rating — 2,142 ratings"
3403,https://www.goodreads.com/book/show/920826.The_Year_of_Past_Things,The Year of Past Things,M.A. Harper, 3.35 avg rating — 294 ratings
3403,https://www.goodreads.com/book/show/7328011-dirt-music,Dirt Music,Tim Winton," 3.86 avg rating — 12,052 ratings"
3403,https://www.goodreads.com/book/show/1243551._,"Фантастика (Жанры, #3)",Boris Akunin, 3.63 avg rating — 483 ratings
3403,https://www.goodreads.com/book/show/119847.Bang_,Bang!,Sharon G. Flake," 4.18 avg rating — 2,159 ratings"
3403,https://www.goodreads.com/book/show/1958775.Sea_Witch,"Sea Witch (Sea Witch Voyages, #1)",Helen Hollick, 3.84 avg rating — 263 ratings
3403,https://www.goodreads.com/book/show/208.A_Shadow_in_Summer,"A Shadow in Summer (Long Price Quartet, #1)",Daniel Abraham," 3.61 avg rating — 11,422 ratings"
3403,https://www.goodreads.com/book/show/2553092.Dry_Store_Room_No_1,Dry Store Room No. 1: The Secret Life of the Natural History Museum,Richard Fortey," 3.72 avg rating — 1,359 ratings"
3403,https://www.goodreads.com/book/show/10481132-happily-never-after,"Happily Never After (Night Huntress, #1.5)",Jeaniene Frost," 4.06 avg rating — 12,039 ratings"
3403,https://www.goodreads.com/book/show/2892207-the-end-of-manners,The End of Manners,Francesca Marciano, 3.57 avg rating — 428 ratings
3403,https://www.goodreads.com/book/show/1651302.Perfect,"Perfect (Pretty Little Liars, #3)",Sara Shepard," 3.98 avg rating — 61,472 ratings"
3403,https://www.goodreads.com/book/show/6352248-the-legend-of-sigurd-gudr-n,The Legend of Sigurd & Gudrún,J.R.R. Tolkien," 3.85 avg rating — 6,811 ratings"
3403,https://www.goodreads.com/book/show/240399.Looking_for_Alaska,Looking for Alaska,Peter Jenkins," 3.89 avg rating — 1,402 ratings"
3403,https://www.goodreads.com/book/show/3557256-beauty-and-dynamite,Beauty and Dynamite,Alethea Kontis, 4.38 avg rating — 21 ratings
3403,https://www.goodreads.com/book/show/4436344-the-inner-circle,"The Inner Circle (Anders Knutas, #3)",Mari Jungstedt," 3.64 avg rating — 2,319 ratings"
3403,https://www.goodreads.com/book/show/540206.The_Dark_One,"The Dark One (Roswell High, #9)",Melinda Metz, 3.73 avg rating — 904 ratings
3403,https://www.goodreads.com/book/show/6322865-the-eternal-hourglass,"The Eternal Hourglass (Magickeepers, #1)",Erica Kirov, 3.83 avg rating — 835 ratings
3403,https://www.goodreads.com/book/show/2880750-skyscrapers-of-the-midwest,Skyscrapers of the Midwest,Joshua W. Cotter, 3.72 avg rating — 366 ratings
3403,https://www.goodreads.com/book/show/116441.The_Golden_Dream_of_Carlo_Chuchio,The Golden Dream of Carlo Chuchio,Lloyd Alexander, 3.64 avg rating — 754 ratings
3403,https://www.goodreads.com/book/show/164719.Lord_Loss,"Lord Loss (The Demonata, #1)",Darren Shan," 4.23 avg rating — 20,208 ratings"
3403,https://www.goodreads.com/book/show/14095.A_Power_Governments_Cannot_Suppress,A Power Governments Cannot Suppress,Howard Zinn, 4.27 avg rating — 925 ratings
3403,https://www.goodreads.com/book/show/160957.Michelangelo_and_the_Pope_s_Ceiling,Michelangelo and the Pope's Ceiling,Ross King," 3.77 avg rating — 32,015 ratings"
3403,https://www.goodreads.com/book/show/16019953-slavenhaler,Slavenhaler,Rob Ruggenberg, 3.73 avg rating — 127 ratings
3403,https://www.goodreads.com/book/show/12296546-the-thief,The Thief,Fuminori Nakamura," 3.51 avg rating — 5,174 ratings"
3403,https://www.goodreads.com/book/show/878125.Waiting_for_an_Angel,Waiting for an Angel,Helon Habila, 3.93 avg rating — 362 ratings
3403,https://www.goodreads.com/book/show/1865794.Betsy_and_the_Emperor,Betsy and the Emperor,Staton Rabin," 3.78 avg rating — 1,108 ratings"
3403,https://www.goodreads.com/book/show/7381740-the-rehearsal,The Rehearsal,Eleanor Catton," 3.43 avg rating — 4,805 ratings"
3403,https://www.goodreads.com/book/show/213233.Better,Better: A Surgeon's Notes on Performance,Atul Gawande," 4.24 avg rating — 27,812 ratings"
3403,https://www.goodreads.com/book/show/2197227.Cemetery_Dance,"Cemetery Dance (Pendergast, #9)",Douglas Preston,"really liked it
 4.00 avg rating — 26,128 ratings"
3403,https://www.goodreads.com/book/show/6753250-jabril,"Jabril (Vampires in America, #2)",D.B. Reynolds," 4.07 avg rating — 6,615 ratings"
3403,https://www.goodreads.com/book/show/2640759-memory,Memory,Philippe Grimbert," 3.64 avg rating — 2,614 ratings"
3403,https://www.goodreads.com/book/show/3065596-women-in-england-1760-1914,Women in England 1760-1914: A Social History,Susie Steinbach, 3.98 avg rating — 58 ratings
3403,https://www.goodreads.com/book/show/173646.The_Hardcore_Diaries,The Hardcore Diaries,Mick Foley," 3.59 avg rating — 1,909 ratings"
3403,https://www.goodreads.com/book/show/86145.The_Well_Educated_Mind,The Well-Educated Mind: A Guide to the Classical Education You Never Had,Susan Wise Bauer," 3.99 avg rating — 3,207 ratings"
3403,https://www.goodreads.com/book/show/280277.Lucinda_s_Secret,"Lucinda's Secret (The Spiderwick Chronicles, #3)",Tony DiTerlizzi," 3.87 avg rating — 32,797 ratings"
3403,https://www.goodreads.com/book/show/3244612-toutes-ces-choses-qu-on-ne-s-est-pas-dites,Toutes ces choses qu'on ne s'est pas dites,Marc Levy," 3.87 avg rating — 10,408 ratings"
3403,https://www.goodreads.com/book/show/116326.Book_Lust,"Book Lust: Recommended Reading for Every Mood, Moment, and Reason",Nancy Pearl," 3.77 avg rating — 3,498 ratings"
3403,https://www.goodreads.com/book/show/47955.The_House_of_Gaian,"The House of Gaian (Tir Alainn, #3)",Anne Bishop," 4.11 avg rating — 6,541 ratings"
3403,https://www.goodreads.com/book/show/63740.Dreaming_the_Serpent_Spear,"Dreaming the Serpent Spear (Boudica, #4)",Manda Scott," 4.38 avg rating — 1,564 ratings"
3403,https://www.goodreads.com/book/show/16686609-judas-barn,"Judas barn (Kinder des Judas, #1)",Markus Heitz," 3.95 avg rating — 1,091 ratings"
3403,https://www.goodreads.com/book/show/8147626-a-fountain-filled-with-blood,"A Fountain Filled with Blood (Rev. Clare Fergusson & Russ Van Alstyne Mysteries, #2)",Julia Spencer-Fleming," 3.93 avg rating — 6,236 ratings"
3403,https://www.goodreads.com/book/show/2166515.Eat_That_Frog_21_Great_Ways_to_Stop_Procrastinating_and_Get_More_Done_in_Less_Time,Eat That Frog! 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Brian Tracy," 3.87 avg rating — 48,528 ratings"
3403,https://www.goodreads.com/book/show/21535546-signs-preceding-the-end-of-the-world,Signs Preceding the End of the World,Yuri Herrera," 3.93 avg rating — 8,602 ratings"
3403,https://www.goodreads.com/book/show/1839178.Sunset,"Sunset (Sunrise, #4)",Karen Kingsbury," 4.44 avg rating — 6,967 ratings"
3403,https://www.goodreads.com/book/show/13000229-zigeunerkind,Zigeunerkind: de vlucht van een Roma-jongen uit een geheime wereld,Mikey Walsh," 3.87 avg rating — 4,636 ratings"
3403,https://www.goodreads.com/book/show/6604209-mistborn-trilogy-boxed-set,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)",Brandon Sanderson," 4.57 avg rating — 43,689 ratings"
3403,https://www.goodreads.com/book/show/1119044.52_Vol_3,"52, Vol. 3",Geoff Johns," 3.96 avg rating — 3,039 ratings"
3403,https://www.goodreads.com/book/show/2774104-conquistador,"Conquistador: Hernán Cortés, King Montezuma, and the Last Stand of the Aztecs",Buddy Levy," 4.20 avg rating — 2,353 ratings"
3403,https://www.goodreads.com/book/show/45358.The_Hidden_Smile_of_God,"The Hidden Smile of God: The Fruit of Affliction in the Lives of John Bunyan, William Cowper, and David Brainerd (The Swans Are Not Silent, #2)",John Piper, 4.34 avg rating — 830 ratings
3403,https://www.goodreads.com/book/show/43270.Every_Girl_Tells_a_Story,Every Girl Tells a Story: A Celebration of Girls Speaking Their Minds,Carolyn Jones, 3.60 avg rating — 30 ratings
3403,https://www.goodreads.com/book/show/8192444-safe-from-the-sea,Safe from the Sea,Peter Geye,"really liked it
 4.00 avg rating — 1,113 ratings"
3403,https://www.goodreads.com/book/show/641910.Cast_in_Secret,"Cast in Secret (Chronicles of Elantra, #3)",Michelle Sagara," 4.16 avg rating — 9,316 ratings"
3403,https://www.goodreads.com/book/show/119290.The_Feast_of_Love,The Feast of Love,Charles Baxter," 3.69 avg rating — 8,784 ratings"
3403,https://www.goodreads.com/book/show/23821897-a-diamond-in-the-rough,"A Diamond in the Rough (Dangerous Liaisons, #1)",Andrea Pickens, 3.73 avg rating — 197 ratings
3403,https://www.goodreads.com/book/show/915723.Tender_Hooks,Tender Hooks: Poems,Beth Ann Fennelly, 4.26 avg rating — 269 ratings
3403,https://www.goodreads.com/book/show/402014.On_the_Bright_Side_I_m_Now_the_Girlfriend_of_a_Sex_God,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)",Louise Rennison," 3.96 avg rating — 46,651 ratings"
3403,https://www.goodreads.com/book/show/25783250,...все на свете только песня на украинском языке,Леонід Кисельов, 3.67 avg rating — 3 ratings
3403,https://www.goodreads.com/book/show/30510.Paula_Spencer,"Paula Spencer (Paula Spencer, #2)",Roddy Doyle," 3.78 avg rating — 2,346 ratings"
3403,https://www.goodreads.com/book/show/544595.Alice_in_Sunderland,Alice in Sunderland,Bryan Talbot," 3.73 avg rating — 1,571 ratings"
3403,https://www.goodreads.com/book/show/1028326.Tales_of_the_Cryptids,Tales of the Cryptids: Mysterious Creatures That May or May Not Exist,Kelly Milner Halls, 3.94 avg rating — 205 ratings
3403,https://www.goodreads.com/book/show/594350.False_Witness,False Witness,Randy Singer," 4.13 avg rating — 1,038 ratings"
3403,https://www.goodreads.com/book/show/1219209.La_machine_Tchekhov,La machine Tchekhov,Matei Vişniec, 4.17 avg rating — 24 ratings
3403,https://www.goodreads.com/book/show/369915.Desesperanto,Desesperanto: Poems 1999-2002,Marilyn Hacker, 3.69 avg rating — 55 ratings
3403,https://www.goodreads.com/book/show/19368453-urchin-and-the-raven-war,"Urchin and the Raven War (The Mistmantle Chronicles, #4)",M.I. McAllister, 4.34 avg rating — 896 ratings
3403,https://www.goodreads.com/book/show/674991.Babe_Me,"Babe & Me (A Baseball Card Adventure, #3)",Dan Gutman," 4.15 avg rating — 3,874 ratings"
3403,https://www.goodreads.com/book/show/1250814.Hope_and_Other_Dangerous_Pursuits,Hope and Other Dangerous Pursuits,Laila Lalami," 3.72 avg rating — 1,950 ratings"
3403,https://www.goodreads.com/book/show/252499.The_Queen_s_Fool,"The Queen's Fool (The Plantagenet and Tudor Novels, #12)",Philippa Gregory," 3.86 avg rating — 90,757 ratings"
3403,https://www.goodreads.com/book/show/262545.The_Whistling_Season,The Whistling Season,Ivan Doig," 4.04 avg rating — 16,819 ratings"
3403,https://www.goodreads.com/book/show/129552.The_Far_Side_of_the_Loch,"The Far Side of the Loch (Little House: The Martha Years, #2)",Melissa Wiley," 4.10 avg rating — 1,946 ratings"
3403,https://www.goodreads.com/book/show/8825733-the-cowboy-and-his-elephant,The Cowboy and His Elephant: The Story of a Remarkable Friendship,Malcolm MacPherson, 4.10 avg rating — 767 ratings
